Date,Open,High,Low,Close,Adj Close,Volume
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.32781219482422,93984000
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.51397705078125,100566000
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.73680877685547,129554000
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,73.09178161621094,222195200
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.61600494384766,230673600
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.73623657226562,198054800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,67.0469741821289,320605600
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,67.00774383544922,426510000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,73.24622344970703,341397200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.91996765136719,319475600
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,74.20955657958984,219178400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.80243682861328,187572800
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.84886932373047,226176800
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,65.24529266357422,286744800
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.94435119628906,285290000
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.5151596069336,255598800
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.84771728515625,418474000
2020-03-13,66.22250366210938,69.9800033569336,63.23749923706055,69.49250030517578,68.13778686523438,370732000
2020-03-16,60.48749923706055,64.7699966430664,60.0,60.5525016784668,59.37205123901367,322423600
2020-03-17,61.877498626708984,64.40249633789062,59.599998474121094,63.21500015258789,61.98265838623047,324056000
2020-03-18,59.942501068115234,62.5,59.279998779296875,61.66749954223633,60.46532440185547,300233600
2020-03-19,61.84749984741211,63.209999084472656,60.65250015258789,61.19499969482422,60.002037048339844,271857200
2020-03-20,61.79499816894531,62.95750045776367,57.0,57.310001373291016,56.192771911621094,401693200
2020-03-23,57.02000045776367,57.125,53.15250015258789,56.092498779296875,54.99900817871094,336752800
2020-03-24,59.09000015258789,61.92250061035156,58.57500076293945,61.720001220703125,60.51680374145508,287531200
2020-03-25,62.6875,64.5625,61.07500076293945,61.380001068115234,60.18342971801758,303602000
2020-03-26,61.630001068115234,64.66999816894531,61.59000015258789,64.61000061035156,63.3504638671875,252087200
2020-03-27,63.1875,63.967498779296875,61.76250076293945,61.935001373291016,60.72761154174805,204216800
2020-03-30,62.685001373291016,63.880001068115234,62.349998474121094,63.70249938964844,62.46065139770508,167976400
2020-03-31,63.900001525878906,65.62249755859375,63.0,63.5724983215332,62.333187103271484,197002000
2020-04-01,61.625,62.18000030517578,59.782501220703125,60.227500915527344,59.05339431762695,176218400
2020-04-02,60.084999084472656,61.287498474121094,59.224998474121094,61.23249816894531,60.0388069152832,165934000
2020-04-03,60.70000076293945,61.42499923706055,59.74250030517578,60.352500915527344,59.17596435546875,129880000
2020-04-06,62.724998474121094,65.77749633789062,62.345001220703125,65.61750030517578,64.33831787109375,201820400
2020-04-07,67.69999694824219,67.92500305175781,64.75,64.85749816894531,63.5931282043457,202887200
2020-04-08,65.68499755859375,66.84249877929688,65.30750274658203,66.51750183105469,65.22077178955078,168895200
2020-04-09,67.17500305175781,67.51750183105469,66.17500305175781,66.99749755859375,65.69142150878906,161834800
2020-04-13,67.07749938964844,68.42500305175781,66.4574966430664,68.3125,66.98079681396484,131022800
2020-04-14,70.0,72.0625,69.51249694824219,71.76249694824219,70.363525390625,194994800
2020-04-15,70.5999984741211,71.5824966430664,70.15750122070312,71.10749816894531,69.72129821777344,131154400
2020-04-16,71.84500122070312,72.05000305175781,70.5875015258789,71.67250061035156,70.27528381347656,157125200
2020-04-17,71.17250061035156,71.73750305175781,69.21499633789062,70.69999694824219,69.32173919677734,215250000
2020-04-20,69.48750305175781,70.41999816894531,69.2125015258789,69.23249816894531,67.8828353881836,130015200
2020-04-21,69.06999969482422,69.3125,66.35749816894531,67.09249877929688,65.7845687866211,180991600
2020-04-22,68.40249633789062,69.4749984741211,68.05000305175781,69.0250015258789,67.67940521240234,116862400
2020-04-23,68.96749877929688,70.4375,68.71749877929688,68.75749969482422,67.4171142578125,124814400
2020-04-24,69.30000305175781,70.75250244140625,69.25,70.74250030517578,69.36341094970703,126161200
2020-04-27,70.44999694824219,71.13500213623047,69.98750305175781,70.7925033569336,69.41246032714844,117087600
2020-04-28,71.2699966430664,71.4574966430664,69.55000305175781,69.6449966430664,68.28730010986328,112004800
2020-04-29,71.18250274658203,72.4175033569336,70.97250366210938,71.93250274658203,70.53021240234375,137280800
2020-04-30,72.48999786376953,73.63249969482422,72.0875015258789,73.44999694824219,72.01812744140625,183064000
2020-05-01,71.5625,74.75,71.4625015258789,72.26750183105469,70.85868835449219,240616800
2020-05-04,72.2925033569336,73.42250061035156,71.58000183105469,73.29000091552734,71.86125946044922,133568000
2020-05-05,73.76499938964844,75.25,73.61499786376953,74.38999938964844,72.9397964477539,147751200
2020-05-06,75.11499786376953,75.80999755859375,74.71749877929688,75.15750122070312,73.69235229492188,142333600
2020-05-07,75.80500030517578,76.2925033569336,75.49250030517578,75.93499755859375,74.45468139648438,115215200
2020-05-08,76.41000366210938,77.5875015258789,76.07250213623047,77.53250122070312,76.2268295288086,133838400
2020-05-11,77.0250015258789,79.26249694824219,76.80999755859375,78.75250244140625,77.42626953125,145946400
2020-05-12,79.4574966430664,79.92250061035156,77.72750091552734,77.85250091552734,76.54145812988281,162301200
2020-05-13,78.0374984741211,78.98750305175781,75.80249786376953,76.9124984741211,75.61727905273438,200622400
2020-05-14,76.12750244140625,77.44750213623047,75.38249969482422,77.38500213623047,76.08183288574219,158929200
2020-05-15,75.0875015258789,76.9749984741211,75.05249786376953,76.92749786376953,75.63201141357422,166348400
2020-05-18,78.2925033569336,79.125,77.58000183105469,78.73999786376953,77.41400146484375,135178400
2020-05-19,78.75749969482422,79.62999725341797,78.25250244140625,78.28500366210938,76.9666519165039,101729600
2020-05-20,79.16999816894531,79.87999725341797,79.12999725341797,79.80750274658203,78.4635238647461,111504800
2020-05-21,79.66500091552734,80.22250366210938,78.96749877929688,79.2125015258789,77.87853240966797,102688800
2020-05-22,78.94249725341797,79.80750274658203,78.8375015258789,79.72250366210938,78.37995147705078,81803200
2020-05-26,80.875,81.05999755859375,79.125,79.18250274658203,77.84905242919922,125522000
2020-05-27,79.03500366210938,79.67749786376953,78.27249908447266,79.52749633789062,78.188232421875,112945200
2020-05-28,79.19249725341797,80.86000061035156,78.90750122070312,79.5625,78.22264099121094,133560800
2020-05-29,79.8125,80.2874984741211,79.11750030517578,79.48500061035156,78.14643859863281,153532400
2020-06-01,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,79.10749053955078,80791200
2020-06-02,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,79.47370910644531,87642800
2020-06-03,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,79.91122436523438,104491200
2020-06-04,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,79.22301483154297,87560400
2020-06-05,80.8375015258789,82.9375,80.80750274658203,82.875,81.47936248779297,137250400
2020-06-08,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,81.96109771728516,95654400
2020-06-09,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,84.54927062988281,147712400
2020-06-10,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,86.72452545166016,166651600
2020-06-11,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,82.56083679199219,201662400
2020-06-12,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,83.27362823486328,200146000
2020-06-15,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,84.30349731445312,138808800
2020-06-16,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,86.53771209716797,165428800
2020-06-17,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,86.41728210449219,114406400
2020-06-18,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,86.45170593261719,96820400
2020-06-19,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,85.95764923095703,264476000
2020-06-22,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,88.20663452148438,135445200
2020-06-23,91.0,93.09500122070312,90.56749725341797,91.63249969482422,90.0893783569336,212155600
2020-06-24,91.25,92.19750213623047,89.62999725341797,90.01499938964844,88.49913787841797,192623200
2020-06-25,90.17500305175781,91.25,89.39250183105469,91.20999908447266,89.67399597167969,137522400
2020-06-26,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,86.91868591308594,205256800
2020-06-29,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,88.92189025878906,130646000
2020-06-30,90.0199966430664,91.49500274658203,90.0,91.19999694824219,89.66416931152344,140223200
2020-07-01,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,89.49456787109375,110737200
2020-07-02,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,89.49456787109375,114041600
2020-07-06,92.5,93.94499969482422,92.46749877929688,93.4625015258789,91.88856506347656,118655600
2020-07-07,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,91.60344696044922,112424400
2020-07-08,94.18000030517578,95.375,94.08999633789062,95.34249877929688,93.73690032958984,117092000
2020-07-09,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,94.14000701904297,125642800
2020-07-10,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,94.30467987060547,90257200
2020-07-13,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,93.86962890625,191649200
2020-07-14,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,95.42301940917969,170989200
2020-07-15,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,96.07926940917969,153198000
2020-07-16,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,94.89704132080078,110577600
2020-07-17,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,94.70531463623047,92186800
2020-07-20,96.4175033569336,98.5,96.0625,98.35749816894531,96.70114135742188,90318000
2020-07-21,99.17250061035156,99.25,96.74250030517578,97.0,95.36649322509766,103433200
2020-07-22,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,95.6343994140625,89001600
2020-07-23,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,91.28146362304688,197004400
2020-07-24,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,91.05534362792969,185438800
2020-07-27,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,93.21336364746094,121214000
2020-07-28,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,91.6821060180664,103625600
2020-07-29,93.75,95.2300033569336,93.7125015258789,95.04000091552734,93.43949127197266,90329200
2020-07-30,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,94.57012939453125,158130000
2020-07-31,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,104.4705581665039,374336800
2020-08-03,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,107.10297393798828,308151200
2020-08-04,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,107.81822204589844,173071600
2020-08-05,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,108.20901489257812,121776800
2020-08-06,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,111.98434448242188,202428800
2020-08-07,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,109.43830871582031,198045600
2020-08-10,112.5999984741211,113.7750015258789,110.0,112.72750091552734,111.02896118164062,212403600
2020-08-11,111.97000122070312,112.48249816894531,109.10749816894531,109.375,107.72698211669922,187902400
2020-08-12,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,111.30721282958984,165598000
2020-08-13,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,113.27706146240234,210082000
2020-08-14,114.83000183105469,115.0,113.04499816894531,114.90750122070312,113.1761245727539,165565200
2020-08-17,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,112.88063049316406,119561600
2020-08-18,114.35250091552734,116.0,114.00749969482422,115.5625,113.82123565673828,105633600
2020-08-19,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,113.96405792236328,145538000
2020-08-20,115.75,118.39250183105469,115.73249816894531,118.2750015258789,116.49286651611328,126907200
2020-08-21,119.26249694824219,124.86750030517578,119.25,124.37000274658203,122.49604034423828,338054800
2020-08-24,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,123.96112060546875,345937600
2020-08-25,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,122.94417572021484,211495600
2020-08-26,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,124.61609649658203,163022400
2020-08-27,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,123.12641143798828,155552400
2020-08-28,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,122.92694091796875,187630000
2020-08-31,127.58000183105469,131.0,126.0,129.0399932861328,127.09566497802734,225702700
2020-09-01,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,132.15823364257812,151948100
2020-09-02,137.58999633789062,137.97999572753906,127.0,131.39999389648438,129.42010498046875,200119000
2020-09-03,126.91000366210938,128.83999633789062,120.5,120.87999725341797,119.0586166381836,257599600
2020-09-04,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,119.13741302490234,332607200
2020-09-08,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,111.12006378173828,231366600
2020-09-09,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,115.5522689819336,176940500
2020-09-10,120.36000061035156,120.5,112.5,113.48999786376953,111.77997589111328,182274400
2020-09-11,114.56999969482422,115.2300033569336,110.0,112.0,110.31242370605469,180860300
2020-09-14,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,113.62179565429688,140150100
2020-09-15,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,113.79907989501953,184642000
2020-09-16,115.2300033569336,116.0,112.04000091552734,112.12999725341797,110.44047546386719,154679000
2020-09-17,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,108.67742919921875,178011000
2020-09-18,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,105.23016357421875,287104900
2020-09-21,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,108.42135620117188,195713800
2020-09-22,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,110.12528228759766,183055400
2020-09-23,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,105.50595092773438,150718700
2020-09-24,105.16999816894531,110.25,105.0,108.22000122070312,106.58939361572266,167743300
2020-09-25,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,110.58821105957031,149981400
2020-09-28,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,113.22782897949219,137672400
2020-09-29,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,112.37093353271484,99382200
2020-09-30,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,114.06501770019531,142675200
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,115.03025817871094,116120400
2020-10-02,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,111.31704711914062,144712000
2020-10-05,113.91000366210938,116.6500015258789,113.55000305175781,116.5,114.74462127685547,106243800
2020-10-06,115.69999694824219,116.12000274658203,112.25,113.16000366210938,111.45494842529297,161498200
2020-10-07,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,113.34602355957031,96849000
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,113.2376708984375,83477200
2020-10-09,115.27999877929688,117.0,114.91999816894531,116.97000122070312,115.2075424194336,100506900
2020-10-12,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,122.52558898925781,240226800
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.27530670166016,262330500
2020-10-14,121.0,123.02999877929688,119.62000274658203,121.19000244140625,119.36395263671875,150712000
2020-10-15,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,118.89118957519531,112559200
2020-10-16,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,117.22663116455078,115393800
2020-10-19,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,114.23246002197266,120639300
2020-10-20,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,115.73941802978516,124423700
2020-10-21,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,115.10904693603516,89946000
2020-10-22,117.44999694824219,118.04000091552734,114.58999633789062,115.75,114.00591278076172,101988000
2020-10-23,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,113.30662536621094,82572600
2020-10-26,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,113.31647491455078,111850700
2020-10-27,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,114.84309387207031,92276800
2020-10-28,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,109.52448272705078,143937800
2020-10-29,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,113.5823974609375,146129200
2020-10-30,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,107.21973419189453,190272600
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.13108825683594,122866900
2020-11-03,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,108.77593994140625,107624400
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,113.21797943115234,138235500
2020-11-05,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,117.23649597167969,126387100
2020-11-06,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,117.10331726074219,114457900
2020-11-09,120.5,121.98999786376953,116.05000305175781,116.31999969482422,114.7649917602539,154515300
2020-11-10,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,114.41967010498047,138023400
2020-11-11,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,117.89260864257812,112295000
2020-11-12,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,117.61636352539062,103162300
2020-11-13,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,117.66568756103516,81581900
2020-11-16,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,118.69178771972656,91183000
2020-11-17,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,117.7939453125,74271000
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,116.45213317871094,76322100
2020-11-19,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,117.0539779663086,74113000
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,115.77134704589844,73604300
2020-11-23,117.18000030517578,117.62000274658203,113.75,113.8499984741211,112.32801055908203,127959300
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113.63037109375,113874200
2020-11-25,115.55000305175781,116.75,115.16999816894531,116.02999877929688,114.47887420654297,76499200
2020-11-27,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,115.0313720703125,46691300
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,117.4585189819336,169410200
2020-12-01,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,121.07942962646484,127728200
2020-12-02,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,121.43463134765625,89004200
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,121.2964859008789,78967600
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,120.61571502685547,78260400
2020-12-07,122.30999755859375,124.56999969482422,122.25,123.75,122.09567260742188,86712000
2020-12-08,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,122.71723937988281,82225500
2020-12-09,124.52999877929688,125.94999694824219,121.0,121.77999877929688,120.1520004272461,115089200
2020-12-10,120.5,123.87000274658203,120.1500015258789,123.23999786376953,121.59248352050781,81312200
2020-12-11,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,120.77357482910156,86939800
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.1520004272461,79184500
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,126.17045593261719,157243700
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,126.10138702392578,98208600
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,126.9794921875,94359800
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,124.96676635742188,192541500
2020-12-21,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,126.51576232910156,121251600
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.11695861816406,168904800
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.20928955078125,88223700
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.2057647705078,54930100
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,134.86268615722656,124486200
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.06700134277344,121047300
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,131.932373046875,96452100
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,130.91615295410156,99116600
2021-01-04,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,127.67999267578125,143301900
2021-01-05,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,129.2585906982422,97664900
2021-01-06,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,124.90756225585938,155088000
2021-01-07,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,129.16981506347656,109578200
2021-01-08,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,130.28469848632812,105158200
2021-01-11,129.19000244140625,130.1699981689453,128.5,128.97999572753906,127.25572967529297,100384500
2021-01-12,128.5,129.69000244140625,126.86000061035156,128.8000030517578,127.0781478881836,91951100
2021-01-13,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,129.14022827148438,88636800
2021-01-14,130.8000030517578,131.0,128.75999450683594,128.91000366210938,127.18668365478516,90221800
2021-01-15,128.77999877929688,130.22000122070312,127.0,127.13999938964844,125.44033813476562,111598500
2021-01-19,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,126.12112426757812,90757300
2021-01-20,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,130.26498413085938,104319500
2021-01-21,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,135.04026794433594,120150900
2021-01-22,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,137.2108612060547,114459400
2021-01-25,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,141.00938415527344,157611700
2021-01-26,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,141.24620056152344,98390600
2021-01-27,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140.16087341308594,140843800
2021-01-28,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,135.25732421875,142621100
2021-01-29,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,130.19590759277344,177523800
2021-02-01,133.75,135.3800048828125,130.92999267578125,134.13999938964844,132.34678649902344,106239800
2021-02-02,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,133.18540954589844,83305400
2021-02-03,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,132.14944458007812,89880900
2021-02-04,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,135.55331420898438,84183100
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,135.13336181640625,75693800
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,135.28158569335938,71297200
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,134.3922882080078,76774200
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,133.77969360351562,73046600
